writer_id,line_id,Text
116,b05-032-00-00_2_The,The
116,b05-032-00-02_2_from,from
116,b05-032-00-03_2_the,the
116,b05-032-00-04_2_New,New
116,b05-032-00-05_2_World,World
116,b05-032-00-06_2_who,who
116,b05-032-00-07_2_had,had
116,b05-032-01-00_2_been,been
116,b05-032-01-01_2_in,in
116,b05-032-01-02_2_Britain,Britain
116,b05-032-01-03_2_many,many
116,b05-032-01-04_2_times,times
116,b05-032-01-05_2_before,before
116,b05-032-01-07_2_were,were
116,b05-032-02-01_2_stunned,stunned
116,b05-032-02-04_2_they,they
116,b05-032-02-05_2_said,said
116,b05-032-02-08_2_We,We
116,b05-032-02-09_2_thought,thought
116,b05-032-03-00_2_we,we
116,b05-032-03-01_2_knew,knew
116,b05-032-03-02_2_it,it
116,b05-032-03-03_2_all,all
116,b05-032-03-05_2_but,but
116,b05-032-03-06_2_you,you
116,b05-032-03-08_2_never,never
116,b05-032-04-00_2_out,out
116,b05-032-04-01_2_of,of
116,b05-032-04-03_2_stones,stones
116,b05-032-05-00_2_To,To
116,b05-032-05-01_2_the,the
116,b05-032-05-02_2_British,British
116,b05-032-05-03_2_Travel,Travel
116,b05-032-05-07_2_their,their
116,b05-032-06-03_2_offer,offer
116,b05-032-06-04_2_these,these
116,b05-032-06-05_2_sad,sad
116,b05-032-06-09_2_the,the
116,b05-032-07-00_2_the,the
116,b05-032-07-02_2_took,took
116,b05-032-07-04_2_to,to
116,b05-032-07-05_2_their,their
116,b05-032-07-07_2_and,and
116,b05-032-08-00_2_many,many
116,b05-032-08-02_2_good,good
116,b05-032-08-03_2_trade,trade
116,b05-032-08-05_2_since,since
116,b05-032-08-06_2_then,then
116,b05-032-08-07_2_has,has
116,b05-032-08-09_2_in,in
116,b05-032-08-10_2_the,the
116,b05-032-09-00_2_hope,hope
116,b05-032-09-01_2_of,of
116,b05-032-09-03_2_the,the
116,b05-032-09-04_2_lot,lot
116,b05-032-09-05_2_of,of
116,b05-032-09-06_2_his,his
116,b05-032-09-07_2_fellow,fellow
116,b05-032-09-08_2_workers,workers
116,b05-032-09-10_2_taken,taken
116,b05-032-10-00_2_the,the
116,b05-032-10-02_2_Luddite,Luddite
116,b05-032-10-03_2_hammer,hammer
116,b05-032-10-04_2_again,again
85,a06-124-00-00_3_The,The
85,a06-124-00-01_3_big,big
85,a06-124-00-03_3_squeeze,squeeze
85,a06-124-00-05_3_means,means
85,a06-124-00-06_3_that,that
85,a06-124-00-07_3_it,it
85,a06-124-00-08_3_is,is
85,a06-124-00-09_3_going,going
85,a06-124-00-10_3_to,to
85,a06-124-00-11_3_be,be
85,a06-124-01-01_3_to,to
85,a06-124-01-04_3_loan,loan
85,a06-124-01-05_3_or,or
85,a06-124-01-08_3_And,And
85,a06-124-01-09_3_banks,banks
85,a06-124-01-10_3_will,will
85,a06-124-01-11_3_be,be
85,a06-124-02-01_3_in,in
85,a06-124-02-06_3_This,This
85,a06-124-02-07_3_is,is
85,a06-124-02-09_3_in,in
85,a06-124-03-00_3_the,the
85,a06-124-03-01_3_Central,Central
85,a06-124-03-03_3_weekly,weekly
85,a06-124-03-04_3_return,return
85,a06-124-03-07_3_which,which
85,a06-124-03-08_3_shows,shows
85,a06-124-03-09_3_that,that
85,a06-124-04-00_3_than,than
85,a06-124-04-02_3_of,of
85,a06-124-04-03_3_the,the
85,a06-124-04-05_3_money,money
85,a06-124-04-06_3_is,is
85,a06-124-04-09_3_in,in
85,a06-124-04-10_3_the,the
85,a06-124-05-00_3_form,form
85,a06-124-05-01_3_of,of
85,a06-124-05-02_3_special,special
85,a06-124-05-04_3_with,with
85,a06-124-05-05_3_the,the
85,a06-124-05-06_3_Bank,Bank
85,a06-124-05-07_3_of,of
85,a06-124-05-08_3_England,England
232,e04-022-00-00_4_Decide,Decide
232,e04-022-00-01_4_on,on
232,e04-022-00-02_4_the,the
232,e04-022-00-04_4_angle,angle
232,e04-022-00-05_4_of,of
232,e04-022-00-06_4_slope,slope
232,e04-022-01-02_4_flat,flat
232,e04-022-01-03_4_on,on
232,e04-022-01-04_4_the,the
232,e04-022-01-05_4_chair,chair
232,e04-022-01-06_4_seat,seat
232,e04-022-01-08_4_and,and
232,e04-022-02-00_4_off,off
232,e04-022-02-01_4_the,the
232,e04-022-02-02_4_exact,exact
232,e04-022-02-04_4_of,of
232,e04-022-02-06_4_on,on
232,e04-022-02-07_4_the,the
232,e04-022-02-08_4_side,side
232,e04-022-03-00_4_pieces,pieces
232,e04-022-03-02_4_These,These
232,e04-022-03-03_4_can,can
232,e04-022-03-04_4_then,then
232,e04-022-03-05_4_be,be
232,e04-022-03-06_4_cut,cut
232,e04-022-03-07_4_at,at
232,e04-022-03-08_4_the,the
232,e04-022-04-00_4_angle,angle
232,e04-022-04-01_4_and,and
232,e04-022-04-03_4_is,is
232,e04-022-04-05_4_and,and
232,e04-022-04-06_4_nailed,nailed
232,e04-022-04-07_4_in,in
232,e04-022-04-08_4_place,place
232,e04-022-05-01_4_piece,piece
232,e04-022-05-02_4_of,of
232,e04-022-05-04_4_is,is
232,e04-022-05-05_4_then,then
232,e04-022-05-06_4_cut,cut
232,e04-022-05-07_4_and,and
232,e04-022-05-08_4_pinned,pinned
232,e04-022-06-00_4_to,to
232,e04-022-06-01_4_the,the
232,e04-022-06-03_4_and,and
232,e04-022-06-04_4_its,its
232,e04-022-06-06_4_planed,planed
232,e04-022-06-07_4_off,off
342,g06-042k-00-00_5_Nor,Nor
342,g06-042k-00-01_5_is,is
342,g06-042k-00-02_5_this,this
342,g06-042k-00-03_5_to,to
342,g06-042k-00-04_5_be,be
342,g06-042k-00-06_5_at,at
342,g06-042k-00-08_5_for,for
342,g06-042k-00-09_5_even,even
342,g06-042k-00-10_5_today,today
342,g06-042k-00-12_5_in,in
342,g06-042k-01-00_5_the,the
342,g06-042k-01-03_5_no,no
342,g06-042k-01-04_5_cure,cure
342,g06-042k-01-05_5_has,has
342,g06-042k-01-06_5_been,been
342,g06-042k-01-07_5_found,found
342,g06-042k-01-08_5_for,for
342,g06-042k-01-09_5_the,the
342,g06-042k-02-03_5_As,As
342,g06-042k-02-04_5_early,early
342,g06-042k-02-05_5_as,as
342,g06-042k-02-08_5_when,when
342,g06-042k-03-01_5_himself,himself
342,g06-042k-03-02_5_to,to
342,g06-042k-03-03_5_be,be
342,g06-042k-03-04_5_on,on
342,g06-042k-03-05_5_the,the
342,g06-042k-03-06_5_point,point
342,g06-042k-03-07_5_of,of
342,g06-042k-03-08_5_death,death
342,g06-042k-04-00_5_the,the
342,g06-042k-04-01_5_new,new
342,g06-042k-04-02_5_German,German
342,g06-042k-04-04_5_method,method
342,g06-042k-04-05_5_known,known
342,g06-042k-04-06_5_as,as
342,g06-042k-05-01_5_had,had
342,g06-042k-05-02_5_been,been
342,g06-042k-05-03_5_brought,brought
342,g06-042k-05-04_5_to,to
342,g06-042k-05-05_5_his,his
342,g06-042k-05-06_5_notice,notice
340,g06-011i-00-00_6_By,By
340,g06-011i-00-01_6_the,the
340,g06-011i-00-02_6_end,end
340,g06-011i-00-03_6_of,of
340,g06-011i-00-04_6_the,the
340,g06-011i-00-05_6_month,month
340,g06-011i-00-06_6_he,he
340,g06-011i-00-07_6_still,still
340,g06-011i-00-09_6_in,in
340,g06-011i-00-10_6_Naples,Naples
340,g06-011i-01-00_6_He,He
340,g06-011i-01-01_6_told,told
340,g06-011i-01-03_6_that,that
340,g06-011i-01-04_6_he,he
340,g06-011i-01-05_5_enjoyed,enjoyed
340,g06-011i-01-06_6_it,it
340,g06-011i-01-07_6_as,as
340,g06-011i-01-08_6_much,much
340,g06-011i-01-09_6_as,as
340,g06-011i-01-10_6_his,his
340,g06-011i-02-00_6_health,health
340,g06-011i-02-02_6_him,him
340,g06-011i-02-03_6_to,to
340,g06-011i-02-04_5_enjoy,enjoy
340,g06-011i-02-08_6_The,The
340,g06-011i-02-09_6_Pearl,Pearl
340,g06-011i-02-12_6_he,he
340,g06-011i-03-00_6_wrote,wrote
340,g06-011i-03-03_6_is,is
340,g06-011i-03-04_6_arrived,arrived
340,g06-011i-03-06_6_which,which
340,g06-011i-03-07_6_is,is
340,g06-011i-03-09_6_great,great
340,g06-011i-04-00_6_seems,seems
340,g06-011i-04-01_6_to,to
340,g06-011i-04-02_6_be,be
340,g06-011i-04-03_6_tired,tired
340,g06-011i-04-05_6_he,he
340,g06-011i-04-06_6_is,is
340,g06-011i-04-07_6_going,going
340,g06-011i-04-08_6_out,out
340,g06-011i-04-09_6_fast,fast
340,g06-011i-04-12_6_What,What
340,g06-011i-04-14_6_gay,gay
340,g06-011i-05-00_6_lively,lively
340,g06-011i-05-01_6_people,people
340,g06-011i-05-03_6_and,and
340,g06-011i-05-04_6_what,what
340,g06-011i-05-06_6_busy,busy
340,g06-011i-05-07_6_town,town
340,g06-011i-05-09_6_At,At
340,g06-011i-05-10_6_Rome,Rome
340,g06-011i-05-12_6_every,every
340,g06-011i-05-13_6_other,other
340,g06-011i-06-00_6_man,man
340,g06-011i-06-01_6_was,was
340,g06-011i-06-03_6_priest,priest
340,g06-011i-06-05_6_here,here
340,g06-011i-06-06_6_the,the
340,g06-011i-06-07_6_priest,priest
340,g06-011i-06-08_6_is,is
340,g06-011i-06-10_6_by,by
340,g06-011i-07-00_6_the,the
340,g06-011i-07-01_6_soldier,soldier
340,g06-011i-07-05_6_change,change
340,g06-011i-07-06_6_in,in
340,g06-011i-07-07_6_my,my
340,g06-011i-07-08_6_eye,eye
340,g06-011i-08-00_6_as,as
340,g06-011i-08-01_6_the,the
340,g06-011i-08-02_6_troops,troops
340,g06-011i-08-03_6_are,are
340,g06-011i-08-04_6_very,very
340,g06-011i-08-05_6_fine,fine
25,a02-017-00-00_6_Other,Other
25,a02-017-00-01_7_leading,leading
25,a02-017-00-02_7_members,members
25,a02-017-00-03_6_are,are
25,a02-017-00-05_7_Sir,Sir
25,a02-017-00-06_7_Henry,Henry
25,a02-017-00-07_5_Lintott,Lintott
25,a02-017-00-08_7_from,from
25,a02-017-01-00_7_the,the
25,a02-017-01-03_7_Office,Office
25,a02-017-01-05_7_Sir,Sir
25,a02-017-01-06_6_William,William
25,a02-017-02-03_7_Office,Office
25,a02-017-02-09_7_Bell,Bell
25,a02-017-03-10_7_Board,Board
25,a02-017-03-11_7_of,of
25,a02-017-03-12_7_Trade,Trade
25,a02-017-04-00_6_They,They
25,a02-017-04-01_7_will,will
25,a02-017-04-04_7_Heath,Heath
25,a02-017-04-05_6_next,next
25,a02-017-04-06_7_month,month
25,a02-017-04-07_7_when,when
25,a02-017-05-00_7_he,he
25,a02-017-05-01_7_goes,goes
25,a02-017-05-02_7_to,to
25,a02-017-05-06_7_of,of
25,a02-017-05-07_7_the,the
25,a02-017-05-08_7_Common,Common
25,a02-017-06-00_7_Market,Market
25,a02-017-06-03_7_or,or
25,a02-017-06-05_7_the,the
25,a02-017-06-06_7_Six,Six
25,a02-017-06-07_7_decide,decide
25,a02-017-07-01_7_should,should
25,a02-017-07-02_7_be,be
25,a02-017-07-03_7_held,held
128,c06-076-00-03_1_to,to
128,c06-076-00-04_1_report,report
128,c06-076-00-05_1_that,that
128,c06-076-00-07_1_saw,saw
128,c06-076-01-00_1_thing,thing
128,c06-076-01-01_1_this,this
128,c06-076-01-02_1_week,week
128,c06-076-01-04_1_have,have
128,c06-076-01-05_1_never,never
128,c06-076-01-06_1_before,before
128,c06-076-02-00_1_either,either
128,c06-076-02-01_1_in,in
128,c06-076-02-03_1_or,or
128,c06-076-02-04_1_outside,outside
128,c06-076-03-02_1_drunk,drunk
128,c06-076-03-03_1_scene,scene
128,c06-076-03-05_1_and,and
128,c06-076-03-07_1_it,it
128,c06-076-03-08_1_with,with
128,c06-076-04-00_1_perfect,perfect
128,c06-076-04-02_1_and,and
128,c06-076-04-05_1_It,It
128,c06-076-04-06_1_gives,gives
128,c06-076-04-07_1_one,one
128,c06-076-04-08_1_loud,loud
128,c06-076-05-00_1_clear,clear
128,c06-076-05-01_1_hiccup,hiccup
128,c06-076-05-02_1_and,and
128,c06-076-05-03_1_falls,falls
128,c06-076-05-04_1_flat,flat
128,c06-076-05-05_1_on,on
128,c06-076-05-06_1_its,its
128,c06-076-05-07_1_back,back
128,c06-076-05-09_1_This,This
128,c06-076-06-04_1_may,may
128,c06-076-06-05_1_add,add
128,c06-076-06-07_1_gets,gets
128,c06-076-06-08_1_no,no
128,c06-076-06-09_1_credit,credit
128,c06-076-07-00_1_in,in
128,c06-076-07-01_1_the,the
128,c06-076-07-02_1_cast,cast
128,c06-076-07-03_1_list,list
128,c06-076-07-04_1_of,of
128,c06-076-07-05_1_Come,Come
128,c06-076-08-03_1_which,which
128,c06-076-08-05_1_that,that
128,c06-076-08-06_1_it,it
128,c06-076-09-00_1_is,is
128,c06-076-09-01_1_either,either
128,c06-076-09-02_1_using,using
128,c06-076-09-05_1_for,for
128,c06-076-09-06_1_the,the
128,c06-076-09-07_1_stunt,stunt
43,a03-014-00-00_8_Two,Two
43,a03-014-00-02_7_from,from
43,a03-014-00-03_8_the,the
43,a03-014-00-04_6_Laotian,Laotian
43,a03-014-01-00_8_of,of
43,a03-014-01-01_7_Prince,Prince
43,a03-014-01-02_8_Boun,Boun
43,a03-014-01-03_8_Oum,Oum
43,a03-014-01-04_8_have,have
43,a03-014-01-05_8_arrived,arrived
43,a03-014-01-06_8_in,in
43,a03-014-02-00_6_Phnom,Phnom
43,a03-014-02-01_8_Penh,Penh
43,a03-014-02-05_8_to,to
43,a03-014-02-06_6_invite,invite
43,a03-014-02-07_8_Prince,Prince
43,a03-014-03-03_8_the,the
43,a03-014-03-04_7_former,former
43,a03-014-03-05_8_Prime,Prime
43,a03-014-04-00_8_ister,ister
43,a03-014-04-02_8_to,to
43,a03-014-04-03_7_return,return
43,a03-014-04-04_8_to,to
43,a03-014-04-05_7_Laos,Laos
43,a03-014-04-07_7_No,No
43,a03-014-04-08_7_details,details
43,a03-014-04-09_8_of,of
43,a03-014-05-00_8_their,their
43,a03-014-05-01_8_mission,mission
43,a03-014-05-02_8_have,have
43,a03-014-05-03_8_been,been
43,a03-014-05-06_8_but,but
43,a03-014-05-07_8_it,it
43,a03-014-06-00_8_was,was
43,a03-014-06-02_7_earlier,earlier
43,a03-014-06-03_8_in,in
43,a03-014-06-04_6_Laos,Laos
43,a03-014-06-05_8_that,that
43,a03-014-06-06_8_Prince,Prince
43,a03-014-07-00_8_Boun,Boun
43,a03-014-07-01_8_Oum,Oum
43,a03-014-07-02_8_was,was
43,a03-014-07-04_7_asking,asking
43,a03-014-08-00_8_Prince,Prince
43,a03-014-08-02_7_Phouma,Phouma
43,a03-014-08-03_8_to,to
43,a03-014-08-04_6_join,join
43,a03-014-08-05_7_his,his
644,r02-065-00-00_8_They,They
644,r02-065-00-01_8_closed,closed
644,r02-065-00-02_9_on,on
644,r02-065-00-04_7_single,single
644,r02-065-00-05_9_bundle,bundle
644,r02-065-00-06_9_and,and
644,r02-065-00-09_9_with,with
644,r02-065-01-03_9_he,he
644,r02-065-01-04_8_pulled,pulled
644,r02-065-01-05_9_it,it
644,r02-065-01-06_9_out,out
644,r02-065-01-08_9_His,His
644,r02-065-01-09_8_eye,eye
644,r02-065-02-00_9_rested,rested
644,r02-065-02-01_9_on,on
644,r02-065-02-03_9_wad,wad
644,r02-065-02-04_9_of,of
644,r02-065-02-05_7_stiff,stiff
644,r02-065-02-06_9_white,white
644,r02-065-02-07_8_paper,paper
644,r02-065-02-08_9_printed,printed
644,r02-065-02-09_9_on,on
644,r02-065-02-10_9_one,one
644,r02-065-03-00_8_side,side
644,r02-065-03-03_9_Old,Old
644,r02-065-03-05_8_fivers,fivers
644,r02-065-03-08_9_he,he
644,r02-065-03-10_8_again,again
644,r02-065-03-12_9_and,and
644,r02-065-04-00_9_tried,tried
644,r02-065-04-01_9_to,to
644,r02-065-04-02_9_recall,recall
644,r02-065-04-03_9_if,if
644,r02-065-04-04_8_they,they
644,r02-065-04-05_9_were,were
644,r02-065-04-06_9_still,still
644,r02-065-04-07_8_legal,legal
644,r02-065-04-08_9_tender,tender
644,r02-065-04-10_7_Surely,Surely
644,r02-065-04-11_9_the,the
644,r02-065-05-01_9_and,and
644,r02-065-05-03_9_of,of
644,r02-065-05-04_9_the,the
644,r02-065-05-05_7_Bank,Bank
644,r02-065-05-06_9_of,of
644,r02-065-05-07_7_England,England
644,r02-065-05-08_9_would,would
644,r02-065-05-09_9_never,never
644,r02-065-06-00_8_break,break
644,r02-065-06-01_9_their,their
644,r02-065-06-02_7_promise,promise
644,r02-065-06-03_9_to,to
644,r02-065-06-04_8_pay,pay
644,r02-065-06-05_9_on,on
644,r02-065-06-06_9_rude,rude
644,r02-065-06-07_9_demand,demand
644,r02-065-06-09_9_let,let
644,r02-065-07-00_9_alone,alone
644,r02-065-07-01_9_on,on
644,r02-065-07-02_9_polite,polite
644,r02-065-07-03_9_request,request
123,b06-023-00-01_10_these,these
123,b06-023-00-04_10_force,force
123,b06-023-00-05_10_of,of
123,b06-023-00-06_10_over,over
123,b06-023-01-02_10_by,by
123,b06-023-01-03_10_the,the
123,b06-023-01-05_10_is,is
123,b06-023-01-06_10_growing,growing
123,b06-023-02-00_10_up,up
123,b06-023-02-02_10_These,These
123,b06-023-02-06_10_are,are
123,b06-023-02-07_10_in,in
123,b06-023-02-08_10_fact,fact
123,b06-023-02-09_10_fighter,fighter
123,b06-023-02-10_10_bombers,bombers
123,b06-023-03-00_10_which,which
123,b06-023-03-01_10_could,could
123,b06-023-03-02_10_launch,launch
123,b06-023-03-03_10_an,an
123,b06-023-03-04_10_atomic,atomic
123,b06-023-03-05_10_attack,attack
123,b06-023-03-06_10_on,on
123,b06-023-04-00_10_Eastern,Eastern
123,b06-023-04-01_10_Europe,Europe
123,b06-023-04-03_10_By,By
123,b06-023-04-05_10_the,the
123,b06-023-04-06_10_Germans,Germans
123,b06-023-04-07_10_plan,plan
123,b06-023-04-08_10_to,to
123,b06-023-04-09_10_have,have
123,b06-023-05-00_10_nine,nine
123,b06-023-05-01_10_missile,missile
123,b06-023-05-04_10_with,with
123,b06-023-05-07_10_and,and
123,b06-023-06-01_10_firing,firing
123,b06-023-06-02_10_ramps,ramps
123,b06-023-06-05_10_weapons,weapons
123,b06-023-06-06_10_like,like
123,b06-023-06-07_10_Matador,Matador
123,b06-023-07-01_10_range,range
123,b06-023-07-03_10_miles,miles
123,b06-023-07-06_10_also,also
123,b06-023-07-08_10_by,by
123,b06-023-07-09_10_the,the
343,g06-037l-00-00_11_God,God
343,g06-037l-00-01_11_grant,grant
343,g06-037l-00-03_11_however,however
343,g06-037l-00-05_11_that,that
343,g06-037l-00-07_11_may,may
343,g06-037l-00-08_11_be,be
343,g06-037l-00-10_10_false,false
343,g06-037l-00-11_11_prophet,prophet
343,g06-037l-00-13_11_that,that
343,g06-037l-01-00_11_all,all
343,g06-037l-01-01_11_may,may
343,g06-037l-01-02_11_go,go
343,g06-037l-01-03_11_well,well
343,g06-037l-01-05_11_Sir,Sir
343,g06-037l-01-07_11_Peel,Peel
343,g06-037l-01-08_11_was,was
343,g06-037l-01-09_11_here,here
343,g06-037l-02-00_11_but,but
343,g06-037l-02-01_11_an,an
343,g06-037l-02-02_11_express,express
343,g06-037l-02-03_11_took,took
343,g06-037l-02-04_11_him,him
343,g06-037l-02-05_11_off,off
343,g06-037l-03-00_11_While,While
343,g06-037l-03-01_11_he,he
343,g06-037l-03-02_11_was,was
343,g06-037l-03-03_11_in,in
343,g06-037l-03-04_11_Naples,Naples
343,g06-037l-03-05_11_there,there
343,g06-037l-03-06_11_had,had
343,g06-037l-03-07_11_opened,opened
343,g06-037l-03-09_11_new,new
343,g06-037l-03-10_11_chapter,chapter
343,g06-037l-04-00_11_in,in
343,g06-037l-04-01_11_the,the
343,g06-037l-04-02_10_history,history
343,g06-037l-04-03_11_of,of
343,g06-037l-04-06_9_search,search
343,g06-037l-04-07_11_for,for
343,g06-037l-05-00_11_an,an
343,g06-037l-05-03_11_of,of
343,g06-037l-05-04_11_his,his
343,g06-037l-05-05_11_painful,painful
343,g06-037l-05-08_11_None,nan
343,g06-037l-06-00_11_of,of
343,g06-037l-06-01_11_the,the
343,g06-037l-06-05_11_to,to
343,g06-037l-06-06_11_which,which
343,g06-037l-06-07_11_he,he
343,g06-037l-06-08_11_had,had
343,g06-037l-07-00_11_been,been
343,g06-037l-07-02_11_ever,ever
343,g06-037l-07-03_10_since,since
343,g06-037l-07-04_11_the,the
343,g06-037l-07-06_11_had,had
343,g06-037l-07-07_11_first,first
343,g06-037l-08-00_11_shown,shown
343,g06-037l-08-03_11_years,years
343,g06-037l-08-04_11_before,before
343,g06-037l-08-05_11_had,had
343,g06-037l-08-06_11_had,had
343,g06-037l-08-07_11_the,the
343,g06-037l-09-01_11_effect,effect
0,a01-087u-00-01_12_Brown,Brown
0,a01-087u-00-04_12_and,and
0,a01-087u-01-00_12_led,led
0,a01-087u-01-02_12_attack,attack
0,a01-087u-01-03_12_on,on
0,a01-087u-01-04_12_the,the
0,a01-087u-01-05_12_higher,higher
0,a01-087u-01-06_12_health,health
0,a01-087u-02-00_12_charges,charges
0,a01-087u-02-03_12_Powell,Powell
0,a01-087u-02-06_12_and,and
0,a01-087u-03-03_12_replied,replied
0,a01-087u-03-04_12_with,with
0,a01-087u-04-03_12_and,and
0,a01-087u-04-04_12_ended,ended
0,a01-087u-04-05_12_by,by
0,a01-087u-05-00_12_Labour,Labour
0,a01-087u-05-02_12_to,to
0,a01-087u-05-03_12_angry,angry
0,a01-087u-05-04_12_uproar,uproar
0,a01-087u-05-06_12_One,One
0,a01-087u-05-07_12_dealt,dealt
0,a01-087u-06-00_12_with,with
0,a01-087u-06-01_12_the,the
0,a01-087u-06-02_12_human,human
0,a01-087u-06-03_12_issue,issue
0,a01-087u-06-04_12_behind,behind
0,a01-087u-06-05_12_the,the
0,a01-087u-06-06_12_Health,Health
0,a01-087u-07-00_12_Service,Service
0,a01-087u-07-02_12_the,the
0,a01-087u-07-03_12_other,other
0,a01-087u-07-04_12_tried,tried
0,a01-087u-07-05_12_to,to
0,a01-087u-07-06_12_show,show
0,a01-087u-07-07_12_that,that
0,a01-087u-07-08_12_the,the
0,a01-087u-08-01_12_must,must
0,a01-087u-08-02_12_always,always
0,a01-087u-08-03_12_come,come
0,a01-087u-08-04_12_first,first
158,e04-000-00-01_13_is,is
158,e04-000-00-03_13_project,project
158,e04-000-00-04_13_that,that
158,e04-000-00-05_13_will,will
158,e04-000-00-06_13_be,be
158,e04-000-00-08_13_by,by
158,e04-000-00-09_13_the,the
158,e04-000-01-00_10_family,family
158,e04-000-01-01_12_man,man
158,e04-000-01-02_13_or,or
158,e04-000-01-05_13_Unlike,Unlike
158,e04-000-01-06_13_many,many
158,e04-000-02-03_13_this,this
158,e04-000-02-04_13_chair,chair
158,e04-000-02-05_13_is,is
158,e04-000-02-06_13_solidly,solidly
158,e04-000-02-07_12_built,built
158,e04-000-02-08_13_and,and
158,e04-000-03-00_13_capable,capable
158,e04-000-03-01_13_of,of
158,e04-000-03-03_13_the,the
158,e04-000-03-04_12_heavy,heavy
158,e04-000-03-06_13_of,of
158,e04-000-03-07_13_the,the
158,e04-000-04-00_13_most,most
158,e04-000-04-04_13_Almost,Almost
158,e04-000-04-05_13_any,any
158,e04-000-05-00_10_timber,timber
158,e04-000-05-01_13_can,can
158,e04-000-05-02_13_be,be
158,e04-000-05-03_13_used,used
158,e04-000-05-04_13_but,but
158,e04-000-05-05_10_Parana,Parana
158,e04-000-05-06_12_pine,pine
158,e04-000-05-07_13_is,is
158,e04-000-06-02_13_being,being
158,e04-000-06-03_13_cheap,cheap
158,e04-000-06-05_13_easy,easy
158,e04-000-06-06_13_to,to
158,e04-000-06-07_13_work,work
158,e04-000-06-09_13_and,and
158,e04-000-07-00_12_taking,taking
158,e04-000-07-02_13_good,good
158,e04-000-07-03_13_finish,finish
339,g06-026h-00-02_14_life,life
339,g06-026h-00-03_12_truly,truly
339,g06-026h-00-06_14_It,It
339,g06-026h-00-07_14_so,so
339,g06-026h-00-08_14_happens,happens
339,g06-026h-00-09_14_that,that
339,g06-026h-00-11_14_have,have
339,g06-026h-01-00_14_an,an
339,g06-026h-01-01_14_Italian,Italian
339,g06-026h-01-02_14_who,who
