writer_id,line_id,Text
142,c02-030-02-07,final
142,c02-030-02-10,In
142,c02-030-03-01,silence
142,c02-030-03-02,he
142,c02-030-03-03,shows
142,c02-030-03-04,the
142,c02-030-03-05,faces
142,c02-030-03-06,of
142,c02-030-03-07,people
142,c02-030-04-00,walking
142,c02-030-04-01,in
142,c02-030-04-02,the
142,c02-030-04-03,streets
142,c02-030-04-05,smug
142,c02-030-04-07,content
142,c02-030-05-00,and
142,c02-030-05-04,Wicki
142,c02-030-05-05,has
142,c02-030-06-01,in
142,c02-030-06-02,his
142,c02-030-06-03,second
142,c02-030-06-04,film
142,c02-030-06-05,in
142,c02-030-07-01,his
142,c02-030-07-04,of
142,c02-030-07-05,the
142,c02-030-08-00,last
142,c02-030-08-01,days
142,c02-030-08-02,of
142,c02-030-08-04,sick
142,c02-030-08-05,society
161,c04-039-00-00,VERDICT
161,c04-039-00-02,The
161,c04-039-00-04,bunk
161,c04-039-00-06,needed
161,c04-039-01-00,DONALD
161,c04-039-01-01,HOUSTON
161,c04-039-01-02,had
161,c04-039-01-04,big
161,c04-039-01-05,success
161,c04-039-01-06,on
161,c04-039-02-01,Drama
161,c04-039-02-04,last
161,c04-039-02-05,night
161,c04-039-02-06,as
161,c04-039-02-08,smooth
161,c04-039-03-01,jewel
161,c04-039-03-02,thief
161,c04-039-03-03,in
161,c04-039-03-05,play
161,c04-039-03-06,by
161,c04-039-03-07,Jacques
161,c04-039-04-00,Gillies
161,c04-039-04-03,The
161,c04-039-04-04,Takers
161,c04-039-05-00,by
161,c04-039-05-01,Quentin
161,c04-039-05-04,here
161,c04-039-05-06,held
161,c04-039-06-00,by
161,c04-039-07-01,as
161,c04-039-07-02,the
161,c04-039-07-03,master
161,c04-039-07-04,mind
161,c04-039-07-05,behind
161,c04-039-08-00,gang
161,c04-039-08-01,of
161,c04-039-08-02,crooks
88,b01-023-00-00,Seen
88,b01-023-00-01,in
88,b01-023-00-02,this
88,b01-023-00-03,wider
88,b01-023-00-04,picture
88,b01-023-00-07,South
88,b01-023-00-08,Africa
88,b01-023-00-09,that
88,b01-023-00-10,clings
88,b01-023-00-11,to
88,b01-023-01-01,is
88,b01-023-01-03,menace
88,b01-023-01-04,to
88,b01-023-01-05,the
88,b01-023-01-07,and
88,b01-023-02-01,to
88,b01-023-02-02,the
88,b01-023-02-03,whole
88,b01-023-02-04,Western
88,b01-023-02-05,world
88,b01-023-03-01,would
88,b01-023-03-02,be
88,b01-023-03-03,for
88,b01-023-03-04,the
88,b01-023-03-06,to
88,b01-023-03-07,draft
88,b01-023-04-01,set
88,b01-023-04-02,of
88,b01-023-04-05,race
88,b01-023-05-00,And
88,b01-023-05-01,so
88,b01-023-05-02,leave
88,b01-023-05-03,South
88,b01-023-05-04,Africa
88,b01-023-05-05,to
88,b01-023-05-06,make
88,b01-023-05-07,the
88,b01-023-05-08,grade
88,b01-023-06-00,or
88,b01-023-06-01,go
88,b01-023-06-02,out
146,c02-059-01-00,Prizes
146,c02-059-01-01,being
146,c02-059-01-02,what
146,c02-059-01-03,they
146,c02-059-01-04,are
146,c02-059-01-06,Berlin
146,c02-059-01-07,is
146,c02-059-02-01,in
146,c02-059-02-02,giving
146,c02-059-02-06,and
146,c02-059-02-07,silver
146,c02-059-03-00,bears
146,c02-059-03-01,are
146,c02-059-03-02,awarded
146,c02-059-03-03,in
146,c02-059-03-04,every
146,c02-059-03-07,Both
146,c02-059-03-08,the
146,c02-059-04-01,and
146,c02-059-04-02,Wicki
146,c02-059-04-03,films
146,c02-059-04-04,took
146,c02-059-04-05,high
146,c02-059-04-06,honours
146,c02-059-05-00,and
146,c02-059-05-01,the
146,c02-059-05-03,at
146,c02-059-05-04,the
146,c02-059-05-05,awards
146,c02-059-05-06,was
146,c02-059-06-01,when
146,c02-059-06-02,one
146,c02-059-06-03,Miss
146,c02-059-06-04,Anna
146,c02-059-06-05,Kerima
146,c02-059-06-06,was
146,c02-059-07-00,as
146,c02-059-07-01,best
146,c02-059-07-02,actress
146,c02-059-07-03,for
146,c02-059-07-04,her
146,c02-059-07-05,work
146,c02-059-07-06,in
146,c02-059-07-07,the
146,c02-059-07-08,Godard
146,c02-059-08-00,film
146,c02-059-08-02,Gifted
146,c02-059-08-03,with
146,c02-059-08-04,an
146,c02-059-08-06,face
146,c02-059-08-09,little
146,c02-059-09-00,acting
146,c02-059-09-01,ability
146,c02-059-09-03,she
146,c02-059-09-04,would
146,c02-059-09-05,seem
146,c02-059-09-06,to
146,c02-059-09-07,be
146,c02-059-09-08,well
146,c02-059-10-00,worth
146,c02-059-10-02,in
146,c02-059-10-03,the
146,c02-059-10-04,months
146,c02-059-10-05,to
146,c02-059-10-06,come
241,e04-099-00-00,Cut
241,e04-099-00-01,out
241,e04-099-00-02,the
241,e04-099-00-03,bottom
241,e04-099-00-04,and
241,e04-099-00-05,sides
241,e04-099-00-07,from
241,e04-099-00-08,the
241,e04-099-01-00,plan
241,e04-099-01-02,but
241,e04-099-01-03,leave
241,e04-099-01-05,margin
241,e04-099-01-06,for
241,e04-099-02-00,planing
241,e04-099-02-01,after
241,e04-099-02-02,fixing
241,e04-099-02-03,to
241,e04-099-02-04,the
241,e04-099-02-05,boat
241,e04-099-02-07,Use
241,e04-099-02-08,your
241,e04-099-02-09,two
241,e04-099-03-00,lengths
241,e04-099-03-01,of
241,e04-099-03-04,by
241,e04-099-03-07,ply
241,e04-099-03-08,for
241,e04-099-03-09,this
241,e04-099-04-00,purpose
241,e04-099-04-02,the
241,e04-099-04-03,sides
241,e04-099-04-04,from
241,e04-099-04-05,one
241,e04-099-04-07,and
241,e04-099-04-08,the
241,e04-099-04-09,bottom
241,e04-099-04-10,from
241,e04-099-05-00,the
241,e04-099-05-01,other
241,e04-099-05-03,If
241,e04-099-05-04,care
241,e04-099-05-05,is
241,e04-099-05-06,taken
241,e04-099-05-07,not
241,e04-099-05-08,to
241,e04-099-05-09,waste
241,e04-099-05-10,the
241,e04-099-06-00,ply
241,e04-099-06-02,plenty
241,e04-099-06-03,of
241,e04-099-06-05,is
241,e04-099-06-06,left
241,e04-099-06-07,over
241,e04-099-06-08,for
241,e04-099-06-09,the
241,e04-099-06-10,thwarts
163,c04-061-00-00,Carole
163,c04-061-00-01,Shelley
163,c04-061-00-02,as
163,c04-061-00-03,the
163,c04-061-00-05,and
163,c04-061-00-06,Larry
163,c04-061-00-07,Noble
163,c04-061-01-00,as
163,c04-061-01-01,Smiler
163,c04-061-01-02,Perkins
163,c04-061-01-03,were
163,c04-061-01-04,the
163,c04-061-01-05,most
163,c04-061-01-08,They
163,c04-061-02-00,alone
163,c04-061-02-01,used
163,c04-061-02-03,sharp
163,c04-061-02-04,edge
163,c04-061-02-05,to
163,c04-061-02-06,their
163,c04-061-02-07,humour
163,c04-061-02-08,and
163,c04-061-02-09,cut
163,c04-061-03-00,through
163,c04-061-03-01,the
163,c04-061-03-04,corn
163,c04-061-03-05,around
163,c04-061-03-06,them
163,c04-061-03-08,Perhaps
163,c04-061-04-00,it
163,c04-061-04-01,was
163,c04-061-04-05,hope
163,c04-061-04-06,not
163,c04-061-04-08,If
163,c04-061-04-09,ever
163,c04-061-04-11,bag
163,c04-061-04-12,of
163,c04-061-05-00,humour
163,c04-061-05-01,needed
163,c04-061-05-04,shaking
163,c04-061-05-05,up
163,c04-061-05-06,the
163,c04-061-06-00,farce
163,c04-061-06-01,is
163,c04-061-06-02,it
163,c04-061-06-03,when
163,c04-061-06-04,it
163,c04-061-06-05,comes
163,c04-061-06-06,to
160,c04-028-00-01,Ann
160,c04-028-00-02,Todd
160,c04-028-00-03,and
160,c04-028-00-04,doctor
160,c04-028-00-06,Lee
160,c04-028-00-07,are
160,c04-028-01-00,also
160,c04-028-01-02,around
160,c04-028-01-04,They
160,c04-028-01-05,provide
160,c04-028-01-06,some
160,c04-028-01-07,chilly
160,c04-028-01-08,red
160,c04-028-02-01,in
160,c04-028-02-02,this
160,c04-028-02-08,VERDICT
160,c04-028-03-01,believe
160,c04-028-03-02,all
160,c04-028-03-03,you
160,c04-028-03-04,see
160,c04-028-03-05,and
160,c04-028-03-06,hear
160,c04-028-04-00,NOT
160,c04-028-04-01,for
160,c04-028-04-02,the
160,c04-028-04-03,first
160,c04-028-04-04,time
160,c04-028-04-05,the
160,c04-028-04-06,homely
160,c04-028-04-07,mug
160,c04-028-04-08,of
160,c04-028-04-09,Sidney
160,c04-028-05-00,James
160,c04-028-05-01,has
160,c04-028-05-02,pumped
160,c04-028-05-03,life
160,c04-028-05-04,into
160,c04-028-05-06,slim
160,c04-028-06-00,comedy
160,c04-028-06-02,He
160,c04-028-06-03,does
160,c04-028-06-04,his
160,c04-028-06-05,rescue
160,c04-028-06-06,act
160,c04-028-06-07,in
160,c04-028-06-09,Double
160,c04-028-06-10,Bunk
160,c04-028-07-02,Theatre
243,e04-119-00-00,Again
243,e04-119-00-03,forget
243,e04-119-00-04,to
243,e04-119-00-05,glue
243,e04-119-00-07,Now
243,e04-119-00-08,put
243,e04-119-00-09,on
243,e04-119-00-10,the
243,e04-119-00-11,keel
243,e04-119-00-12,and
243,e04-119-01-00,the
243,e04-119-01-01,rubbing
243,e04-119-01-02,strakes
243,e04-119-01-03,and
243,e04-119-01-04,you
243,e04-119-01-05,are
243,e04-119-01-06,ready
243,e04-119-01-07,to
243,e04-119-01-08,lift
243,e04-119-01-09,the
243,e04-119-01-10,boat
243,e04-119-01-11,off
243,e04-119-02-00,the
243,e04-119-02-01,moulds
243,e04-119-02-03,You
243,e04-119-02-05,want
243,e04-119-02-06,them
243,e04-119-02-07,again
243,e04-119-02-08,for
243,e04-119-02-09,this
243,e04-119-02-10,boat
243,e04-119-02-12,so
243,e04-119-03-00,shift
243,e04-119-03-01,them
243,e04-119-03-02,right
243,e04-119-03-03,out
243,e04-119-03-04,of
243,e04-119-03-05,the
243,e04-119-03-06,way
243,e04-119-03-08,Place
243,e04-119-03-09,the
243,e04-119-03-10,boat
243,e04-119-03-11,right
243,e04-119-03-12,side
243,e04-119-04-00,up
243,e04-119-04-01,on
243,e04-119-04-02,two
243,e04-119-04-03,boxes
243,e04-119-04-04,or
243,e04-119-04-06,of
243,e04-119-04-08,height
243,e04-119-04-09,for
243,e04-119-05-00,working
68,a06-014-00-00,They
68,a06-014-00-01,nodded
68,a06-014-00-02,at
68,a06-014-00-03,each
68,a06-014-00-04,other
68,a06-014-00-05,and
68,a06-014-00-06,Sir
68,a06-014-00-07,Edward
68,a06-014-01-00,rose
68,a06-014-01-01,to
68,a06-014-01-02,say
68,a06-014-01-03,that
68,a06-014-01-04,the
68,a06-014-01-06,would
68,a06-014-01-07,bear
68,a06-014-02-02,offer
68,a06-014-02-03,in
68,a06-014-02-04,mind
68,a06-014-02-06,Guy
68,a06-014-02-07,Eden
68,a06-014-02-08,writes
68,a06-014-03-01,experts
68,a06-014-03-02,are
68,a06-014-03-03,already
68,a06-014-03-04,working
68,a06-014-03-05,on
68,a06-014-04-00,the
68,a06-014-04-01,scheme
68,a06-014-04-03,Profits
68,a06-014-04-04,of
68,a06-014-04-05,genuine
68,a06-014-05-00,in
68,a06-014-05-02,will
68,a06-014-05-03,not
68,a06-014-05-04,be
68,a06-014-05-07,but
68,a06-014-05-08,only
68,a06-014-06-00,quick
68,a06-014-06-03,deals
68,a06-014-07-00,FRANK
68,a06-014-07-01,FOULKES
68,a06-014-08-00,of
68,a06-014-08-01,the
68,a06-014-08-02,ETU
68,a06-014-08-04,refused
68,a06-014-08-06,to
68,a06-014-09-01,commit
68,a06-014-09-02,suicide
68,a06-014-09-04,at
68,a06-014-09-05,the
71,a06-036-00-00,The
71,a06-036-00-01,small
71,a06-036-00-02,rocket
71,a06-036-00-03,craft
71,a06-036-00-05,for
71,a06-036-00-07,big
71,a06-036-01-00,ships
71,a06-036-01-02,are
71,a06-036-01-06,even
71,a06-036-02-00,to
71,a06-036-02-01,the
71,a06-036-02-03,for
71,a06-036-02-05,their
71,a06-036-03-00,rockets
71,a06-036-03-03,on
71,a06-036-03-04,the
71,a06-036-03-05,river
71,a06-036-03-06,banks
71,a06-036-03-07,at
71,a06-036-04-01,were
71,a06-036-04-03,now
71,a06-036-04-04,told
71,a06-036-04-05,that
71,a06-036-04-06,in
71,a06-036-05-01,years
71,a06-036-05-02,they
71,a06-036-05-03,will
71,a06-036-05-04,have
71,a06-036-05-05,free
71,a06-036-05-06,food
71,a06-036-05-08,housing
71,a06-036-05-10,light
71,a06-036-06-00,heat
71,a06-036-06-03,and
71,a06-036-06-04,medical
71,a06-036-06-07,all
71,a06-036-07-00,for
71,a06-036-07-02,working
71,a06-036-07-03,week
71,a06-036-07-04,of
71,a06-036-07-06,to
71,a06-036-07-08,hours
69,a06-020-00-00,He
69,a06-020-00-01,was
69,a06-020-00-03,his
69,a06-020-00-06,of
69,a06-020-00-07,the
69,a06-020-00-09,to
69,a06-020-00-10,the
69,a06-020-01-01,In
69,a06-020-01-02,reply
69,a06-020-01-03,to
69,a06-020-01-04,the
69,a06-020-01-05,call
69,a06-020-01-06,for
69,a06-020-01-07,his
69,a06-020-01-09,he
69,a06-020-01-10,said
69,a06-020-01-13,Our
69,a06-020-01-14,rules
69,a06-020-02-00,say
69,a06-020-02-01,that
69,a06-020-02-02,if
69,a06-020-02-03,an
69,a06-020-02-05,resigns
69,a06-020-02-06,he
69,a06-020-02-07,is
69,a06-020-02-08,not
69,a06-020-02-09,allowed
69,a06-020-02-10,to
69,a06-020-02-11,run
69,a06-020-02-12,again
69,a06-020-03-00,for
69,a06-020-03-01,three
69,a06-020-03-02,years
69,a06-020-03-06,have
69,a06-020-03-07,only
69,a06-020-03-10,years
69,a06-020-03-11,to
69,a06-020-03-12,go
69,a06-020-03-13,before
69,a06-020-03-15,retire
69,a06-020-04-00,so
69,a06-020-04-01,this
69,a06-020-04-02,is
69,a06-020-04-03,an
69,a06-020-04-05,from
69,a06-020-04-06,my
69,a06-020-04-07,good
69,a06-020-04-08,friends
69,a06-020-04-09,of
69,a06-020-04-10,the
69,a06-020-04-11,TUC
69,a06-020-04-12,that
69,a06-020-05-01,should
69,a06-020-05-02,commit
258,f02-003-00-01,small
258,f02-003-00-02,panel
258,f02-003-00-03,was
258,f02-003-00-04,formed
258,f02-003-00-06,not
258,f02-003-00-07,on
258,f02-003-01-00,basis
258,f02-003-01-01,but
258,f02-003-01-02,rather
258,f02-003-01-03,of
258,f02-003-01-05,and
258,f02-003-02-00,from
258,f02-003-02-01,various
258,f02-003-02-02,levels
258,f02-003-02-03,in
258,f02-003-02-04,the
258,f02-003-02-05,firm
258,f02-003-02-07,In
258,f02-003-02-08,due
258,f02-003-02-09,course
258,f02-003-03-00,the
258,f02-003-03-01,panel
258,f02-003-03-02,decided
258,f02-003-03-03,to
258,f02-003-03-04,seek
258,f02-003-03-05,further
258,f02-003-03-06,insight
258,f02-003-03-07,into
258,f02-003-03-08,the
258,f02-003-04-01,faced
258,f02-003-04-02,by
258,f02-003-04-03,older
258,f02-003-04-04,workers
258,f02-003-04-06,and
258,f02-003-05-00,those
258,f02-003-05-01,seventy
258,f02-003-05-02,years
258,f02-003-05-03,of
258,f02-003-05-04,age
258,f02-003-05-05,or
258,f02-003-05-06,older
88,b01-018-00-00,THE
88,b01-018-00-02,is
88,b01-018-00-05,society
88,b01-018-01-00,policy
88,b01-018-01-01,of
88,b01-018-01-02,racial
88,b01-018-01-04,in
88,b01-018-01-05,any
88,b01-018-01-06,of
88,b01-018-01-07,its
88,b01-018-02-00,is
88,b01-018-02-01,surely
88,b01-018-02-02,the
88,b01-018-02-03,one
88,b01-018-02-04,thing
88,b01-018-02-05,that
88,b01-018-02-06,it
88,b01-018-02-07,could
88,b01-018-02-08,not
88,b01-018-02-09,survive
88,b01-018-03-02,say
88,b01-018-03-03,at
88,b01-018-03-04,the
88,b01-018-03-06,table
88,b01-018-03-07,in
88,b01-018-04-00,London
88,b01-018-04-03,at
88,b01-018-04-04,home
88,b01-018-04-05,would
88,b01-018-04-06,regard
88,b01-018-04-07,as
88,b01-018-05-02,which
88,b01-018-05-03,had
88,b01-018-05-04,room
88,b01-018-05-05,for
88,b01-018-05-07,racist
88,b01-018-06-00,South
88,b01-018-06-01,Africa
88,b01-018-06-03,And
88,b01-018-06-04,this
88,b01-018-06-05,is
88,b01-018-06-08,in
88,b01-018-07-00,which
88,b01-018-07-01,five
88,b01-018-07-03,are
88,b01-018-07-05,for
88,b01-018-07-06,every
88,b01-018-07-07,one
88,b01-018-08-00,who
88,b01-018-08-01,is
88,b01-018-08-02,white
27,a02-046-00-00,At
27,a02-046-00-03,Edusei
27,a02-046-00-06,of
27,a02-046-00-08,and
27,a02-046-01-00,bably
27,a02-046-01-01,the
27,a02-046-01-03,man
27,a02-046-01-04,in
27,a02-046-01-07,team
27,a02-046-02-00,drove
27,a02-046-02-01,up
27,a02-046-02-02,to
27,a02-046-02-03,the
27,a02-046-02-05,Stores
27,a02-046-02-06,and
27,a02-046-02-07,faced
27,a02-046-02-08,the
27,a02-046-03-02,most
27,a02-046-03-03,of
27,a02-046-03-04,them
27,a02-046-03-06,in
27,a02-046-04-01,If
27,a02-046-04-02,you
27,a02-046-04-03,have
27,a02-046-04-04,not
27,a02-046-04-06,by
27,a02-046-04-07,ten
27,a02-046-04-11,he
27,a02-046-05-00,told
27,a02-046-05-01,them
27,a02-046-05-04,the
27,a02-046-05-05,police
27,a02-046-05-06,will
27,a02-046-05-07,act
27,a02-046-05-10,At
27,a02-046-05-11,five
27,a02-046-05-12,to
27,a02-046-05-13,ten
27,a02-046-06-01,posse
27,a02-046-06-02,of
27,a02-046-06-03,police
27,a02-046-06-04,arrived
27,a02-046-06-05,and
27,a02-046-06-06,in
27,a02-046-06-07,less
